paquete_sha,capa,idx,productos,municipio,departamento,sensor,sensor_date,dano,dano_agrupado,confianza,validacion_campo,event_code,notas,lat,lon,first_seen,snapshot_date
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,48,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06801676200007,-75.49444475399991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,49,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066394201000094,-75.47893621999992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,50,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06641858100005,-75.47888041099992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,51,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066352767000069,-75.47901386099994,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,52,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066338131000066,-75.47905753999993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,53,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065596044000074,-75.47870747299993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,54,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065622886000085,-75.47861525699994,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,55,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064826691000064,-75.47572383999994,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,56,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065256905000069,-75.47520191099994,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,57,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067036614000074,-75.47410648699991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,58,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06699455100005,-75.4741126699999,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,59,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068847246000075,-75.47332332099995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,60,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Damaged,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068873616000076,-75.47134270599992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,61,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068826740000077,-75.47154151199993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,62,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0688443740000935,-75.47299088299991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,63,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068880229000058,-75.47295362699992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,64,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068922020000059,-75.47331871499995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,65,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068902266000066,-75.47263984799991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,66,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068945899000084,-75.47261657799993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,67,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068995772000051,-75.4725808849999,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,68,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069020728000055,-75.47253585399994,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,69,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.070865777000051,-75.47368052899992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,70,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.070932749000065,-75.47369300499992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,71,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.070805805000077,-75.47381310999992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,72,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.07078127200009,-75.47407766299995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,73,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065615551000064,-75.47865894199992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,74,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065484651000077,-75.47899399799991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,75,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065458139000043,-75.47903592099993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,76,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065414464000071,-75.47911511399991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,77,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066692118000049,-75.4870152499999,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,78,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065432360000045,-75.48644730599995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,79,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065421508000043,-75.48637739399993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,80,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Damaged,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066441945000065,-75.48619329899992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,81,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067361488000074,-75.48966590499992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,82,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067405142000041,-75.48961622799993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,83,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Damaged,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0676329670000655,-75.48702216799995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,84,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0681660920000695,-75.48857133999991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,85,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Damaged,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068729636000057,-75.49313264499995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,86,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068600935000063,-75.49301361699992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,87,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069548910000037,-75.49323579399993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,88,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0696461450000925,-75.49237371099991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,89,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069653995000067,-75.49229293799993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,90,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069650953000064,-75.49219662299993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,91,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069130743000073,-75.4925967339999,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,92,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069144171000062,-75.49255856699995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,93,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06945834000004,-75.49164724399992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,94,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069454295000071,-75.49172180599993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,95,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069447278000041,-75.49177349899992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,96,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069439257000056,-75.49183314499993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,97,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069432230000075,-75.49189676799995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,98,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069427172000076,-75.49199320199995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,99,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069423117000042,-75.49208168199993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,100,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06970861800005,-75.49158380499995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,101,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069709551000074,-75.49166731799994,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,102,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069706487000076,-75.49176375299993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,103,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0697064280000745,-75.49184130099991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,104,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069700386000079,-75.49192083199995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,105,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069177884000055,-75.49206558999992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,106,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0691819460000715,-75.49196716699993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,107,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.069188992000079,-75.49187868899992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,108,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.071529139000063,-75.49213212099994,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,109,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.071526344000063,-75.49220584599993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,110,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.071513973000037,-75.49227137299994,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,111,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.07149875500005,-75.4924788909999,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,112,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.071038273000056,-75.49130026499995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,113,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.071601291000093,-75.48906291599991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,114,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Damaged,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.072194912000043,-75.48980064099993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,115,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0717281020000655,-75.48974021499993,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,116,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Damaged,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.070388276000074,-75.48907838699995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,117,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.070414260000064,-75.48911663599995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,118,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.072874413000079,-75.48922225299992,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,119,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.072240721000071,-75.48642929199991,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,120,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.072896901000092,-75.48663769599995,2026-08-19T16:48:49Z,2026-08-19
b37d2d786854a896f40021ac437702fd56223e59592b7fae534d1a37e8969fbc,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,121,"4251,4252,4253",Manizales,Caldas,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.072567784000057,-75.48735151799991,2026-08-19T16:48:49Z,2026-08-19
